prurl,owningteam,composer_type,total_lines_changed,is_everysphere
https://github.com/PrimerAI/delta/pull/8137,3335295,Regular,3,False
https://github.com/jonjibbed/TeamGreet/pull/23,,Regular,2,False
https://github.com/efakturax/invoicly-main/pull/75,17934805,Regular,21,False
https://github.com/crucible-risk/exec-risks-backend/pull/7651,9600457,Regular,2,False
https://github.com/rudrankriyam/App-Store-Connect-CLI/pull/312,,Regular,14,False
https://github.com/anysphere/deployment/pull/6652,1,Regular,4,False
https://github.com/vital-software/katoa/pull/32018,691801,Regular,34,False
https://github.com/samsara-dev/backend/pull/295919,650201,Regular,10,False
https://github.com/hirokimasui/ai-code-test/pull/2,6926593,Regular,2,False
https://github.com/thrackle/cm/pull/317,,Regular,1043,False
https://github.com/NooksApp/Nooks.in/pull/27401,755701,Regular,2,False
https://gitlab.com/Keanuhamza/simple-blackjack/-/merge_requests/16,,Regular,221,False
,,Regular,42200,False
https://github.com/jamelt/trade-tools/pull/4,,Regular,980,False
https://github.com/kidentify/k-id/pull/9493,17977105,Regular,6297,False
https://github.com/Solidroad/solidroad-next-js/pull/4017,15185945,Regular,6,False
https://github.com/hartantothio/photo-app/pull/21,,Regular,167,False
https://github.com/bestisblessed/mma-ai/pull/35,,Regular,20,False
https://github.com/JCPomelo/iSME-Back-End/pull/40,,Regular,171,False
https://github.com/contra/gaia/pull/45435,,Regular,10,False
https://github.com/Eclosion-Tech/PositiveBehaviorAcademy/pull/24,,Regular,2197,False
https://github.com/gfreshinc/cstarai-fe/pull/1545,16457773,Regular,119,False
https://github.com/epicweb-dev/gratitext/pull/31,,Regular,36,False
https://github.com/run-llama/platform/pull/13375,,Regular,72,False
https://github.com/DanielcB123/firstlook/pull/23,,Regular,838,False
https://github.com/HamnaNimra/AutoPerfPy/pull/63,,Regular,594,False
https://github.com/contra/gaia/pull/45443,,Regular,4,False
https://github.com/higorcarreiro/AutoPatching/pull/7,,Regular,327,False
,1,Regular,6,False
https://github.com/Varnasus/avha-hp-pi/pull/3,,Regular,435,False
https://github.com/sequoiacapital/ozymandias/pull/15776,8960657,Regular,549,False
https://github.com/Spark-Ordering/SparkPos/pull/487,,Regular,11,False
https://github.com/nnstreamer/hybrid/pull/47,,Regular,1346,False
https://github.com/xl8-ai/www.eventcat.com/pull/2137,12132657,Regular,379,False
https://github.com/niri-sky/laernhive/pull/23,,Regular,4759,False
https://github.com/marcelocra/acerto-backend/pull/2,,Regular,793,False
https://github.com/vikkify/vik-agent/pull/13,,Regular,77,False
https://github.com/AranStudio/aran-frontend-service/pull/176,,Regular,241,False
https://github.com/NightCafeStudio/nightcafe-firebase/pull/2624,17708973,Regular,80,False
https://github.com/anysphere/anytitan/pull/3809,1,Regular,2,False
https://github.com/elationemr/chart-assist-api/pull/209,9222157,Regular,2,False
https://github.com/cr-labz/crlabzcom/pull/150,,Regular,13,False
https://github.com/masonbcshin/KIS-API-Trend-ATR/pull/24,16584973,Regular,5142,False
https://github.com/additiveai/plus/pull/8448,4411895,Regular,48,False
https://github.com/RF-Labs-Inc/gigarepo/pull/1552,,Regular,13,False
https://github.com/Spark-Ordering/SparkPos/pull/496,,Regular,22,False
,,Regular,28,False
https://github.com/askscio/scio/pull/203286,8810557,Regular,2,False
https://github.com/TallyIt/TallyIt/pull/14298,14193913,Regular,370,False
https://github.com/FounderMPCTravel/efvoice1-clean-verified-HS/pull/46,,Regular,447,False
https://github.com/InlyTechnology/inrego-buyback-api/pull/131,977433,Regular,54,False
https://github.com/Moore-Infinity-Aim/aim/pull/5,,Regular,467,False
https://github.com/Entrapeer-Organization/strategic-intelligence-agent/pull/80,10506457,Regular,491,False
https://github.com/plantyfoods/planty/pull/311,,Regular,280,False
https://github.com/ninojohnq/addtech-wms/pull/24,,Regular,180,False
https://github.com/Cluckhead/Synd-o-matic/pull/11,,Regular,1114,False
https://github.com/F-C-Corp/open-fiskal-shopify-app/pull/2121,,Regular,132,False
https://github.com/Consensys/updates-app/pull/444,,Regular,151,False
https://github.com/Langdock/langdock/pull/6911,2424293,Regular,156,False
https://github.com/tradera/native-app-api/pull/491,10753358,Regular,144,False
,,Regular,12,False
,,Regular,66,False
https://github.com/gedacomp-cyber/config/pull/530,,Regular,43244,False
https://github.com/freepik-company/pikaso/pull/12849,538601,Regular,33,False
https://github.com/pppdns/fitclips-nextjs/pull/25,,Regular,745,False
https://gitlab.com/trooptravel/engineering/release-manager/-/merge_requests/37,599801,Regular,10,False
https://github.com/DerSchimi/mandala_hugo/pull/76,,Regular,18,False
https://github.com/shapesinc/shapes-chat/pull/2958,16283973,Regular,197,False
https://github.com/Luo-Studio/platform/pull/500,,Regular,1244,False
https://github.com/demaai/statistics-api/pull/829,1046633,Regular,9,False
https://github.com/sannasanna/findigo/pull/23,,Regular,60,False
https://github.com/ayunis-core/ayunis-core/pull/97,6039293,Regular,303,False
https://github.com/vibe-ad/clear-backend/pull/2669,3503094,Regular,16,False
https://github.com/soldera-org/gosolid/pull/914,2098597,Regular,470,False
https://github.com/fleetlineai/dispatching/pull/524,,Regular,43,False
https://github.com/MikaelMayer/MikaelMayer.github.io/pull/144,,Regular,2039,False
https://github.com/onemtrading/salon-sphere-app-gdyqrc/pull/33,,Regular,7821,False
https://github.com/DiegoVagni/MINERVA/pull/6,,Regular,463,False
https://github.com/davidsantana1/finance-tracker/pull/1,,Regular,12,False
https://github.com/kombohq/kombo/pull/8729,2849293,Regular,18,False
https://github.com/credinvest/cred-api-commercial/pull/3035,7974757,Regular,992,False
https://github.com/ChintuSanty/uno/pull/18,,Regular,224,False
https://github.com/aavo-io/aavo-app/pull/165,,Regular,197,False
https://github.com/petersancho/specificityv2/pull/3,,Regular,2035,False
https://github.com/allistera/email-viewer/pull/16,,Regular,288,False
https://github.com/manifestlaw-labs/ManifestOS/pull/290,7513257,Regular,100,False
https://github.com/hunter-io/hunter/pull/10314,,Regular,4,False
https://github.com/CreoKinetics/Creo_Presenter_Remote/pull/1072,,Regular,19,False
https://github.com/FloHQ/espristillerie/pull/51,,Regular,166,False
https://github.com/Pixelmatters/px-website-2025/pull/408,11503057,Regular,59,False
https://github.com/ArcadeAI/monorepo/pull/191,602601,Regular,4,False
https://github.com/voidsno/voids-thrir-api/pull/147,,Regular,513,False
https://github.com/memhiret/mald-comms-service/pull/49,,Regular,155,False
https://github.com/slateteams/assets-backend/pull/110,135901,Regular,376,False
https://github.com/servicetitan/revops/pull/18,9771657,Regular,6,False
https://github.com/eparkera/backend/pull/2441,,Regular,193,False
https://github.com/figuernd/redsparrow-gateway/pull/18,,Regular,7,False
https://github.com/wrapbook/app/pull/48153,13150281,Regular,284,False
https://github.com/Rippling/rippling-main/pull/429045,613701,Regular,38,False
https://github.com/fardvinagre/planeja/pull/5,,Regular,1517,False
https://github.com/thadallender/bonhome/pull/23,19503605,Regular,14,False
https://github.com/JasonRucinski/TonyWebsite/pull/3,,Regular,70,False
https://github.com/davidsantana1/finance-tracker/pull/5,,Regular,3,False
https://github.com/towbook/Towbook/pull/5960,6496293,Regular,6,False
https://github.com/profesori/monyogi/pull/5,,Regular,443,False
https://github.com/sona-is/sona/pull/20152,1408033,Regular,11,False
,,Regular,1,False
https://github.com/nairdesigns/nexcess-staging-2025/pull/24,,Regular,1,False
https://github.com/HousApp-b-v/housapp-dashboard/pull/1135,,Regular,26,False
https://github.com/mainframecomputer/async/pull/893,17855805,Regular,130,False
https://github.com/feastalytics/feastalytics/pull/2150,,Regular,61,False
https://github.com/zerotude/dashboard/pull/881,,Regular,869,False
https://github.com/ribbiot/user-management-service/pull/246,12410357,Regular,221,False
https://github.com/amirbiron/CodeBot/pull/3010,,Regular,85,False
https://github.com/PrimerAI/delta/pull/8155,3335295,Regular,934,False
https://github.com/CleverBooks/app/pull/64,,Regular,160,False
https://github.com/dxa4481/fosdem2026-slides/pull/27,13883513,Regular,148,False
https://github.com/ThomasCutting/mediahaus.com/pull/142,15588309,Regular,277,False
https://github.com/anysphere/everysphere/pull/60867,1,Regular,188,True
,613701,Regular,4,False
https://github.com/tjmcdonough/next16/pull/104,16271073,Regular,3111,False
https://github.com/lustosajean/andco-legal-app/pull/82,,Regular,107,False
https://github.com/clubbrugge/club-sports-recruitment-crm/pull/24,19528605,Regular,276,False
https://github.com/NotII/ember-market-frontend/pull/21,,Regular,54,False
https://github.com/trabapro/traba-server-node/pull/11636,,Regular,144,False
https://github.com/AlphanaAI/visuals/pull/936,2032465,Regular,7,False
,13939013,Regular,31,False
https://github.com/Envoyum/Envoyum/pull/188,,Regular,251,False
,17504773,Regular,506,False
https://github.com/cleguardians-baseball/BaseballSystems/pull/6640,1712165,Regular,13,False
https://gitlab.talofagames.net/talofa-games/kadabra/kadabra-client/-/merge_requests/1683,17866305,Regular,16,False
,,Regular,10,False
,624601,Regular,4,False
https://github.com/chroodhq/hueter-firmware/pull/5,,Regular,739,False
https://gitlab.talofagames.net/talofa-games/kadabra/kadabra-client/-/merge_requests/1684,17866305,Regular,108,False
https://github.com/kwik-trip-mc/KT.Dnc.Api.Internal/pull/929,12361157,Regular,18,False
,16610873,Regular,23,False
https://github.com/eftours/wojo-web/pull/2264,12041758,Regular,296,False
https://github.com/djellab-ahmed/beautybuzz_front_back/pull/139,,Regular,325,False
,16610873,Regular,2,False
https://github.com/Salt-Oak/salt-oak-app/pull/186,,Regular,165,False
,624601,Regular,5,False
,624601,Regular,1,False
https://github.com/Fotomd/copybox4/pull/784,,Regular,2,False
https://github.com/grovina/platform/pull/2,,Regular,305,False
https://github.com/radblueinc/AuriumOutreach/pull/2519,,Regular,81,False
https://github.com/Substrate-Industries/substrate/pull/358,,Regular,12,False
https://github.com/FirstResonance/next-summit/pull/1376,15918273,Regular,95,False
https://github.com/FirstResonance/next-summit/pull/1381,15918273,Regular,177,False
https://github.com/tamas-rigo-trimble/src/pull/1,4300793,Regular,358,False
https://github.com/antonioromero1220/gh-app/pull/914,,Regular,386,False
https://github.com/prismhq/brainrot/pull/9,16245773,Regular,172,False
https://github.com/breaknineai/breaknine/pull/203,,Regular,77,False
,613701,Regular,9,False
https://github.com/nascentxyz/mantis/pull/10411,959833,Regular,659,False
https://github.com/Hiwassee-Products/sc-website/pull/21,,Regular,112,False
https://github.com/Crowd-Cow/crowdcow/pull/16689,,Regular,4,False
,1485033,Regular,30,False
https://github.com/tomohiro-sawada/gtr2601_lora-sequence/pull/4,,Regular,739,False
https://github.com/PraecoDigital/social-gov/pull/19,,Regular,21,False
,613701,Regular,2,False
https://github.com/STROMTECH-LLC/Angler-Guide/pull/4,,Regular,6,False
https://github.com/oneadvisory/frontend/pull/4801,6733493,Regular,7,False
https://github.com/1debit/chime-tf/pull/66213,2680393,Regular,2,False
https://github.com/BelloSights/blueprint-backend/pull/406,15618009,Regular,41,False
https://github.com/counsel-health/counsel-main/pull/4393,,Regular,33,False
,624601,Regular,3,False
https://github.com/ally-security/core-ally/pull/350,14592913,Regular,289,False
https://github.com/vercel/api/pull/59628,10481257,Regular,39,False
https://github.com/luiz-pereira/grapheets/pull/4,,Regular,156,False
https://github.com/tellenai/skeletonapp/pull/1886,,Regular,310,False
https://github.com/tellenai/skeletonapp/pull/1887,,Regular,125,False
https://github.com/malagisejohn/aquaexpert2/pull/4,,Regular,25,False
https://github.com/Logitech/vc-raiden-ui/pull/1539,12362757,Regular,2,False
https://github.com/luucasbraga/mailreader/pull/4,3510294,Regular,1156,False
https://github.com/autumn-labs/flow/pull/214,,Regular,828,False
https://github.com/wistia/wistia/pull/45880,,Regular,2,False
https://github.com/octogen-ai/octogen/pull/3724,1909065,Regular,1698,False
https://github.com/LoopedIn-Health/product/pull/527,17052473,Regular,726,False
https://github.com/anysphere/everysphere/pull/60981,1,Regular,26,True
https://github.com/webtechnick/mandiero/pull/83,,Regular,7,False
https://github.com/vetcove/pharmacy-app/pull/15850,624601,Regular,30,False
https://github.com/Astra-AI-dev/astra-ai-platform/pull/3854,15050213,Regular,6,False
https://github.com/granola-inc/granola-electron/pull/12024,1699265,Regular,197,False
https://github.com/rhpwna-git/root/pull/284,,Regular,444,False
https://github.com/amplitude/amplitude/pull/33857,5776093,Regular,29,False
https://github.com/Omnistac/unity/pull/77895,3820293,Regular,18,False
https://github.com/lustosajean/andco-legal-app/pull/92,,Regular,13,False
https://github.com/shakepay/iac-gitops-terraform/pull/4720,746101,Regular,30,False
https://github.com/TiniComfort/Comgold-3.0-main/pull/333,,Regular,471,False
https://github.com/nautilusengineering/nautilus/pull/2195,17620874,Regular,419,False
https://github.com/flybits/backend-toy/pull/3,16605173,Regular,1382,False
https://github.com/intelihub-app/intelihub-platform/pull/597,15377545,Regular,7,False
https://github.com/NewOdysseyConsulting/RedstoneHR/pull/222,,Regular,2562,False
https://github.com/anysphere/everysphere/pull/61028,1,Regular,44,True
https://github.com/MercuryTechnologies/mercury-fem/pull/2042,11379157,Regular,8,False
,1485033,Regular,23,False
https://github.com/liquidAnimals/trickywombat-aws/pull/435,12978353,Regular,6,False
https://github.com/valon-technologies/front-porch/pull/57181,965133,Regular,2,False
https://github.com/getclera/clera-platform/pull/3652,,Regular,152,False
https://github.com/samsara-dev/backend/pull/296290,650201,Regular,50,False
https://github.com/lustosajean/andco-legal-app/pull/95,,Regular,4,False
https://github.com/Juice-Labs/juice/pull/6194,41301,Regular,2,False
https://github.com/Scale-Bridger/scalebridger-gohighlevel/pull/72,,Regular,119,False
https://github.com/revyse-co/revyse/pull/4375,,Regular,34,False
https://github.com/sfcompute/sfcompute/pull/3751,,Regular,13,False
https://github.com/teamJusticeText/judicious/pull/3767,6824393,Regular,326,False
https://github.com/ductone/c1/pull/13491,2299493,Regular,17,False
https://github.com/ics-ikeda/260131_presentation/pull/3,11568357,Regular,2893,False
https://github.com/omricohen1/forkcast/pull/7,,Regular,1566,False
https://github.com/CarbonCoreAI/chocolate_chip/pull/4591,1085133,Regular,4,False
https://github.com/oceanbluexp/ocean-blue/pull/663,,Regular,15,False
,16481473,Regular,2,False
,1485033,Regular,26,False
https://github.com/anysphere/everysphere/pull/61638,1,Regular,4494,True
https://github.com/blueberry-social/blueberry/pull/736,,Regular,467,False
https://github.com/elationemr/hippo/pull/22478,9222157,Regular,16,False
https://github.com/Castelo-Tech/cip-services/pull/27,,Regular,56,False
https://github.com/samsara-dev/backend/pull/296338,650201,Regular,259,False
https://github.com/anysphere/everysphere/pull/61083,1,Regular,22,True
,19281505,Regular,11,False
https://github.com/godhavari-gopal-covergo/FinanceEngine/pull/1,4635095,Regular,5566,False
https://github.com/AranStudio/aran-frontend-service/pull/179,,Regular,292,False
https://github.com/ravisheth/colony/pull/12,,Regular,116,False
https://github.com/synop-ai/billing-api/pull/1221,742201,Regular,107,False
https://github.com/bstockwelldev/pokedm-agentic-app/pull/8,,Regular,263,False
https://github.com/vercel/front/pull/61212,10481257,Regular,12,False
https://github.com/Heyzeus85/anchordocs/pull/2,,Regular,467,False
https://github.com/djellab-ahmed/beautybuzz_front_back/pull/141,,Regular,180,False
https://github.com/gokaykucuk/polybase/pull/28,,Regular,305,False
https://github.com/agenticassets/orbis-story-brand-landing-page/pull/17,,Regular,24,False
https://github.com/mainframecomputer/async/pull/901,17855805,Regular,30,False
https://github.com/codecrafters-io/claude-code-tester/pull/13,12220358,Regular,2,False
https://github.com/Manifest-Holdings/agix/pull/355,,Regular,629,False
https://github.com/Atium-AI/wisklab/pull/39,,Regular,20,False
,,Regular,29,False
https://github.com/amplitude/javascript/pull/93112,5776093,Regular,260,False
https://github.com/EmytApp/emyt/pull/57,,Regular,5208,False
https://github.com/anysphere/everysphere/pull/61169,1,Regular,122,True
https://github.com/quome-cloud/cust-lsi-compass/pull/192,9515157,Regular,127,False
https://github.com/sorraia-team/QuickBooksSDK/pull/1,,Regular,7433,False
https://github.com/sorraia-team/Sorraia-AWS-V1/pull/1,,Regular,8264,False
https://github.com/sfcompute/cli/pull/244,,Regular,6676,False
,1,Regular,3,True
https://github.com/anysphere/everysphere/pull/61172,1,Regular,9,True
https://github.com/quome-cloud/cust-lsi-compass/pull/193,9515157,Regular,283,False
https://github.com/dealrinc/dealr-primary/pull/831,8207057,Regular,11,False
https://github.com/sethisgreen/the-real-hulk/pull/5,,Regular,112,False
https://github.com/sierra-inc/sierra/pull/45404,1485033,Regular,3,False
https://github.com/anysphere/everysphere/pull/61337,1,Regular,10,True
https://github.com/NotII/ember-market-frontend/pull/28,,Regular,2,False
https://github.com/Nullframe/studio/pull/2994,,Regular,28,False
https://github.com/patrickfscott/uranium-dashboard/pull/6,11141358,Regular,1693,False
https://github.com/The-Matrix-of-Destiny/app/pull/646,,Regular,689,False
https://github.com/shapesinc/shapes-chat/pull/2983,16283973,Regular,17,False
https://github.com/PageUpPeopleOrg/in-crowd/pull/57,7825957,Regular,230,False
https://github.com/onliminal/reports/pull/1002,,Regular,2140,False
https://github.com/convergint/ee-monorepo/pull/849,5760793,Regular,24,False
https://github.com/smithery-ai/mono/pull/1211,,Regular,89,False
,1,Regular,7,True
https://github.com/yanlincodex/logbook/pull/152,,Regular,2,False
https://github.com/spaitial-dev/arcade/pull/30,18656505,Regular,76,False
,3076893,Regular,41,False
https://github.com/yanlincodex/logbook/pull/154,,Regular,490,False
https://github.com/jacksonzartman-zman/ZARTMAN.io/pull/953,,Regular,272,False
https://github.com/quome-cloud/cust-lsi-compass/pull/199,9515157,Regular,10,False
https://github.com/tryrisotto/risotto/pull/5536,2021665,Regular,34,False
https://github.com/chapmanhk/crochet-3d/pull/30,,Regular,175,False
https://github.com/buzekslimon/CAD_miniproject/pull/1,,Regular,1455,False
https://github.com/ENOSTECH-inc/Vohance/pull/27,,Regular,2,False
https://github.com/Lpierzina/PQCnet/pull/464,,Regular,11,False
https://github.com/magnusvk/personal-automations/pull/59,,Regular,337,False
https://github.com/csmangum/auto-agent/pull/11,,Regular,1766,False
,1,Regular,1,True
https://github.com/oliverhenry-apps/Flashcards/pull/2,,Regular,16,False
https://github.com/Lpierzina/PQCnet/pull/465,,Regular,13,False
https://github.com/rutinrota/rotaoptimizasyon/pull/1,,Regular,7893,False
https://github.com/danthesecond5-cell/rork-clones11/pull/56,,Regular,4328,False
https://github.com/kanyun-inc/agent-aware/pull/14,1175233,Regular,314,False
https://github.com/threeceelabs/art47-mono/pull/30,,Regular,340,False
https://github.com/extchatai/platform/pull/36,,Regular,1292,False
https://github.com/DaikiMorita/niura/pull/89,,Regular,124,False
https://github.com/mattkleiny/conquest-remake/pull/27,,Regular,37,False
https://github.com/ihot-team1414/IBOT/pull/4,,Regular,11,False
https://github.com/thrivepal/thrive-to-table-web/pull/1358,,Regular,15,False
https://github.com/Fotomd/copybox4/pull/804,,Regular,272,False
https://github.com/OrPerets/data-engineering-course/pull/13,,Regular,2353,False
https://github.com/sdamarketing/n8n-hosting-k8/pull/62,,Regular,829,False
https://github.com/hir0ku/challe-machi-tokyo/pull/229,15272545,Regular,1266,False
https://github.com/flybasis/basis/pull/1383,,Regular,1112,False
https://github.com/donaldfilimon/abi/pull/435,,Regular,285,False
https://github.com/Kentro-io/monorepo/pull/249,6772593,Regular,38,False
,,Regular,12,False
https://github.com/andrewpriceau/aistylist/pull/56,,Regular,1838,False
https://github.com/allistera/email-viewer/pull/28,,Regular,7,False
https://github.com/NeoCh3n/openview/pull/5,,Regular,1049,False
https://github.com/leonardorbm/fitnessagent/pull/4,,Regular,8,False
https://github.com/canvas-ai/augmentd-web/pull/1,,Regular,658,False
https://github.com/TotomInc/digifacto/pull/158,,Regular,1137,False
https://github.com/primateavatar/stttm/pull/74,,Regular,251,False
https://github.com/naboo-team/naboo/pull/10069,8806257,Regular,2,False
https://github.com/bendcircular/panplans.com/pull/11,,Regular,2,False
https://github.com/JonnieSparkles/sparklechat/pull/29,,Regular,1720,False
https://github.com/NotII/ember-market-frontend/pull/34,,Regular,2,False
https://github.com/WearyMonkey/stocks/pull/4,,Regular,1185,False
https://github.com/ForwardPathAI/RimkusRAG/pull/144,18478605,Regular,304,False
https://github.com/anivikal/new_project/pull/9,,Regular,1541,False
https://github.com/onemtrading/salon-sphere-app-gdyqrc/pull/36,,Regular,10719,False
https://github.com/avinash6982/TripMakerWeb/pull/7,,Regular,517,False
https://github.com/withoutthefiling/tabibansoft/pull/11,,Regular,142,False
https://github.com/strutovsky/talk2earn/pull/23,,Regular,78,False
https://github.com/papeye/alive/pull/52,,Regular,433,False
https://github.com/latitudegames/latitude/pull/7136,,Regular,11,False
https://github.com/primateavatar/stttm/pull/74,,Regular,251,False
https://github.com/harmoni-io/harmoni-cloud/pull/1385,18344905,Regular,17,False
https://github.com/P7-INC/mcp/pull/3,,Regular,149,False
https://github.com/ConcreteSoftware/services-cloudagent/pull/5,13316581,Regular,99,False
https://github.com/brandtc/RecipeManager/pull/11,,Regular,380,False
https://github.com/erickarbe/ellishinton/pull/1,,Regular,529,False
https://github.com/ngulevski/topcoloringpages/pull/4,,Regular,198,False
https://github.com/Dos-Nombres/soccer-town/pull/182,,Regular,6,False
https://github.com/onlygains-ai/monorepo/pull/48,,Regular,57,False
https://github.com/luisabwk/octoAgent/pull/12,,Regular,10319,False
https://github.com/Wbaker7702/nasacoin-core/pull/104,,Regular,247,False
https://github.com/epicweb-dev/gratitext/pull/60,,Regular,6,False
https://github.com/cutflow/cutflow-core/pull/65,17129573,Regular,694,False
https://github.com/AlphanaAI/visuals/pull/983,2032465,Regular,69,False
https://github.com/EmytApp/emyt/pull/84,,Regular,2510,False
https://github.com/EasyPlay-AS/easyplay-no/pull/606,,Regular,534,False
https://github.com/atlas-machine-and-supply/eos-bi/pull/498,12199257,Regular,2,False
https://github.com/rjtubi/workspace/pull/31,8500057,Regular,6307,False
https://github.com/P7-INC/mcp/pull/8,,Regular,70,False
https://github.com/miguelsu/Clio/pull/4,,Regular,538,False
https://github.com/evhentekhov/courier-route-planner/pull/2,,Regular,2398,False
https://github.com/fouad-ftai/first-try/pull/28,,Regular,460,False
https://github.com/EmytApp/emyt/pull/84,,Regular,2515,False
https://github.com/pinkcardinal/nextjs/pull/299,,Regular,2,False
https://github.com/Aerdrim/scanner/pull/66,,Regular,1009,False
https://github.com/askchapter/playground/pull/903,,Regular,98,False
https://github.com/omricohen1/forkcast/pull/20,,Regular,12,False
https://github.com/takeedateddy/Lucaro/pull/122,,Regular,52,False
https://github.com/rahuljaswa/superhealth-monorepo/pull/4,,Regular,48,False
https://github.com/omricohen1/forkcast/pull/23,,Regular,595,False
https://github.com/oliverhenry-apps/AngerChannel/pull/4,,Regular,15,False
https://github.com/Greenboard-Compliance/greenboard-server/pull/3111,17055773,Regular,100,False
https://github.com/GoodIdea-Solutions/gi-smartfinances/pull/4,,Regular,12,False
https://github.com/avguchenko/ibapi/pull/7,,Regular,81,False
https://github.com/ashuryasaf/phins/pull/77,,Regular,5111,False
https://github.com/gedacomp-cyber/config/pull/534,,Regular,19,False
https://github.com/DLM-Holdings/fabric/pull/99,,Regular,4,False
https://github.com/runwaycal/runwaycall-osc/pull/461,,Regular,4,False
https://github.com/anysphere/lssh/pull/4,1,Grind,65,False
https://github.com/LoopedIn-Health/product/pull/529,17052473,Regular,20,False
https://github.com/netratechai/netra-core/pull/83,,Regular,386,False
,696401,Regular,11,False
https://github.com/BIM-Guy/tnd-pyrevit-scripts/pull/9,12507258,Regular,5073,False
https://github.com/anysphere/everysphere/pull/61348,1,Regular,328,True
https://github.com/ArloFi/arloapp/pull/15,,Regular,1022,False
https://github.com/bmalott-projects/ai-newsletter-api/pull/21,,Regular,334,False
,1,Regular,41,True
,1294933,Regular,2,False
https://github.com/pinkcardinal/nextjs/pull/303,,Regular,2169,False
https://github.com/martinfrancois/fmartin.ch/pull/1472,,Regular,381,False
,1,Regular,1,True
https://github.com/shapesinc/shapes.inc/pull/1753,16283973,Regular,7,False
,1,Regular,53,True
https://github.com/runwaycal/runwaycall-osc/pull/464,,Regular,49,False
https://github.com/toore-io/toore-app/pull/1371,,Regular,27,False
https://github.com/veniceai/interface/pull/8009,18130705,Regular,1154,False
https://github.com/aossoble/postomatic/pull/36,,Regular,36,False
https://github.com/csmangum/auto-agent/pull/44,,Regular,3179,False
https://github.com/IsJustJason/botr/pull/4,,Regular,12,False
https://github.com/JuanCerquera/HealthyConnectionDashboard/pull/1,,Regular,12464,False
https://github.com/anysphere/deployment/pull/6704,1,Regular,1170,False
https://github.com/serendipious/resonar/pull/8,,Regular,11,False
https://github.com/carmichaelt/scratch-lists/pull/26,,Regular,42,False
https://github.com/Aerdrim/scanner-ui/pull/25,,Regular,171,False
https://github.com/Plebeu-US/mcwif/pull/1,,Regular,59,False
https://github.com/volkerdon-dev/english-tg-webapp/pull/653,,Regular,87,False
https://github.com/viaTransit/API/pull/213,,Regular,13,False
https://github.com/GoldLink-Protocol/terminal-frontend/pull/716,,Regular,4,False
https://github.com/DanielcB123/firstlook/pull/37,,Regular,3534,False
https://github.com/Monty6996/backend-tarjetas/pull/61,,Regular,16,False
https://github.com/profixio/cupassist.com/pull/528,,Regular,135,False
https://github.com/ATOB-SOFT/picturi/pull/1,,Regular,60,False
https://github.com/anysphere/everysphere/pull/61394,1,Regular,87,True
https://github.com/TextilesCross/TexttileProject/pull/1,,Regular,2564,False
https://github.com/fauzaanu/onlydjango/pull/47,,Regular,530,False
https://github.com/Tekh-Studios/wealth-planner-app/pull/302,,Regular,37,False
https://github.com/tommy2202/Jarvis/pull/11,,Regular,1617,False
https://github.com/ravisheth/shel2/pull/156,,Regular,1340,False
https://github.com/nayeob-kim/portfolio-site/pull/1,,Regular,4,False
https://github.com/jackallenbcg/ClosePilot/pull/5,,Regular,354,False
https://github.com/veniceai/interface/pull/8035,18130705,Regular,2557,False
https://github.com/tylersahagun/pm-workspace/pull/6,1532633,Regular,472,False
https://github.com/danthesecond5-cell/rork-clones11/pull/79,,Regular,27308,False
https://github.com/delphi-ai/delphi/pull/8254,11166957,Regular,913,False
https://github.com/Wbaker7702/Aigenkit/pull/5,,Regular,3,False
https://github.com/ParaProServices/lexaggregator/pull/1846,,Regular,8,False
https://github.com/AustinMKerr/table-3/pull/38,,Regular,38,False
https://github.com/sazabi/monorepo/pull/1443,14613813,Regular,1443,False
https://github.com/ravisheth/shel2/pull/158,,Regular,280,False
https://github.com/fouad-ftai/first-try/pull/45,,Regular,1733,False
https://github.com/Jamiezhan54/cursor_test/pull/1,,Regular,5432,False
https://github.com/RMK-Labs/jira-checklists/pull/103,,Regular,659,False
https://github.com/polopolaw/loan-calc/pull/1,,Regular,3035,False
https://github.com/nrjchnd/autoenterprise/pull/70,,Regular,26,False
https://github.com/tylersahagun/pm-workspace/pull/7,1532633,Regular,6751,False
https://github.com/Next-Habit/App/pull/168,,Regular,877,False
https://github.com/neko/clover/pull/4,,Regular,14,False
https://github.com/willcampbell433/interview-prep-buddy/pull/45,,Regular,1993,False
https://github.com/urvish022/dama-backend/pull/5,,Regular,513,False
https://github.com/serendipious/resonar/pull/10,,Regular,10,False
https://github.com/mpenaroza/goldenears/pull/27,,Regular,5,False
https://github.com/ehudso7/ny-plumber-voice-agent/pull/1,,Regular,3106,False
https://github.com/veniceai/interface/pull/8035,18130705,Regular,2557,False
https://github.com/lansenall/OPULANCE-SKELETON-REPO/pull/7,,Regular,53,False
https://github.com/Kentro-io/monorepo/pull/265,6772593,Regular,36,False
https://github.com/SeeTrai/just-plant-it-ai/pull/4,,Regular,10413,False
https://github.com/nomic-ai/landing/pull/106,3743194,Regular,14231,False
https://github.com/romans127/kingdom-keys/pull/11,,Regular,242,False
https://github.com/chenxeed/lokadok/pull/54,,Regular,542,False
https://github.com/partbot/partbot/pull/2039,17588873,Regular,56,False
,,Regular,59,False
https://github.com/lievan/ferment-home/pull/175,,Regular,28,False
https://github.com/Shadykom/Ealaani_MUN/pull/457,,Regular,1273,False
